qseqid,sseqid,filename,cluster,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Brujita,Brujita.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Babsiella,Babsiella.fasta,I1,86.67,30,4,0,2,31,29653,29682,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Phineas,Phineas.fasta,P,86.67,30,4,0,2,31,29080,29109,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Jebeks,Jebeks.fasta,P,86.67,30,4,0,2,31,28697,28726,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Island3,Island3.fasta,I1,86.67,30,4,0,2,31,30551,30580,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Fishburne,Fishburne.fasta,P,86.67,30,4,0,2,31,28712,28741,0.004,37.4
NC_000962_6_9|NC_002755_6_10|NC_002945_5_10|NC_008769_4_10|NC_009525_6_9|NC_009565_6_7|NC_012207_4_10|NC_012943_2_15|NC_015758_5_11|NC_016768_2_15|NC_016804_4_10|NC_017524_8_1|NC_017528_7_9|NC_018078_2_15|NC_018143_6_9|NC_020089_4_22|NC_020245_4_10|NC_021054_8_8,Donovan,Donovan.fasta,P,86.67,30,4,0,2,31,28731,28760,0.004,37.4
